image_id,fname,mask,distancing,5k,n_people,fold
2500,2500.jpg,1.0,1.0,1.0,5.0,1.0
2501,2501.jpg,1.0,1.0,1.0,8.0,1.0
2503,2503.jpg,1.0,1.0,1.0,7.0,2.0
2504,2504.jpg,0.0,0.0,0.0,11.0,3.0
2505,2505.jpg,1.0,1.0,1.0,20.0,0.0
2506,2506.jpg,1.0,0.0,0.0,7.0,3.0
2507,2507.jpg,1.0,1.0,1.0,6.0,2.0
2508,2508.jpg,1.0,1.0,1.0,3.0,0.0
2509,2509.jpg,1.0,1.0,1.0,3.0,0.0
2510,2510.jpg,1.0,1.0,1.0,22.0,1.0
2511,2511.jpg,1.0,0.0,0.0,13.0,4.0
2512,2512.jpg,0.0,0.0,0.0,17.0,4.0
2513,2513.jpg,0.0,1.0,0.0,6.0,0.0
2514,2514.jpg,1.0,0.0,0.0,4.0,3.0
2515,2515.jpg,0.0,0.0,0.0,23.0,3.0
2516,2516.jpg,1.0,1.0,1.0,3.0,4.0
2517,2517.jpg,1.0,0.0,0.0,3.0,3.0
2518,2518.jpg,1.0,1.0,1.0,10.0,2.0
2519,2519.jpg,1.0,1.0,1.0,2.0,1.0
2520,2520.jpg,0.0,0.0,0.0,15.0,3.0
2521,2521.jpg,0.0,0.0,0.0,13.0,3.0
2522,2522.jpg,1.0,0.0,0.0,5.0,1.0
2523,2523.jpg,1.0,1.0,1.0,5.0,4.0
2524,2524.jpg,1.0,1.0,1.0,1.0,0.0
2525,2525.jpg,0.0,0.0,0.0,10.0,3.0
2526,2526.jpg,1.0,1.0,1.0,17.0,2.0
2527,2527.jpg,0.0,0.0,0.0,6.0,3.0
2528,2528.jpg,0.0,0.0,0.0,4.0,1.0
2529,2529.jpg,1.0,1.0,1.0,3.0,3.0
2530,2530.jpg,1.0,1.0,1.0,9.0,4.0
2531,2531.jpg,0.0,0.0,0.0,5.0,2.0
2532,2532.jpg,1.0,1.0,1.0,2.0,3.0
2533,2533.jpg,1.0,0.0,0.0,4.0,2.0
2534,2534.jpg,0.0,0.0,0.0,8.0,0.0
2536,2536.jpg,1.0,0.0,0.0,12.0,3.0
2538,2538.jpg,1.0,1.0,1.0,3.0,1.0
2539,2539.jpg,0.0,0.0,0.0,10.0,1.0
2540,2540.jpg,0.0,0.0,0.0,16.0,4.0
2541,2541.jpg,1.0,1.0,1.0,2.0,0.0
2542,2542.jpg,0.0,0.0,0.0,6.0,4.0
2543,2543.jpg,1.0,0.0,0.0,2.0,3.0
2544,2544.jpg,1.0,1.0,1.0,5.0,0.0
2545,2545.jpg,0.0,0.0,0.0,7.0,1.0
2546,2546.jpg,0.0,0.0,0.0,21.0,3.0
2547,2547.jpg,0.0,0.0,0.0,7.0,3.0
2548,2548.jpg,1.0,1.0,1.0,15.0,1.0
2549,2549.jpg,1.0,0.0,0.0,4.0,3.0
2551,2551.jpg,1.0,0.0,0.0,6.0,4.0
2552,2552.jpg,0.0,1.0,0.0,10.0,0.0
2554,2554.jpg,1.0,1.0,1.0,10.0,1.0
2555,2555.jpg,0.0,0.0,0.0,3.0,4.0
2556,2556.jpg,1.0,1.0,1.0,18.0,3.0
2557,2557.jpg,1.0,1.0,1.0,4.0,1.0
2558,2558.jpg,1.0,0.0,0.0,2.0,1.0
2559,2559.jpg,0.0,0.0,0.0,26.0,0.0
2560,2560.jpg,1.0,0.0,0.0,3.0,4.0
2561,2561.jpg,1.0,1.0,1.0,3.0,0.0
2562,2562.jpg,1.0,0.0,0.0,11.0,4.0
2563,2563.jpg,1.0,1.0,1.0,10.0,2.0
2564,2564.jpg,1.0,1.0,1.0,4.0,4.0
2565,2565.jpg,1.0,1.0,1.0,11.0,0.0
2566,2566.jpg,1.0,0.0,0.0,9.0,1.0
2567,2567.jpg,1.0,0.0,0.0,5.0,0.0
2568,2568.jpg,1.0,0.0,0.0,6.0,1.0
2569,2569.jpg,0.0,0.0,0.0,9.0,3.0
2570,2570.jpg,0.0,0.0,0.0,5.0,3.0
2571,2571.jpg,1.0,1.0,1.0,2.0,1.0
2572,2572.jpg,0.0,1.0,0.0,1.0,2.0
2573,2573.jpg,1.0,1.0,1.0,3.0,2.0
2574,2574.jpg,0.0,0.0,0.0,2.0,1.0
2575,2575.jpg,0.0,1.0,0.0,15.0,4.0
2576,2576.jpg,1.0,1.0,1.0,8.0,2.0
2577,2577.jpg,0.0,1.0,0.0,2.0,1.0
2578,2578.jpg,1.0,1.0,1.0,13.0,3.0
2579,2579.jpg,0.0,1.0,0.0,5.0,0.0
2580,2580.jpg,1.0,0.0,0.0,10.0,0.0
2581,2581.jpg,1.0,0.0,0.0,17.0,1.0
2582,2582.jpg,1.0,1.0,1.0,4.0,0.0
2584,2584.jpg,0.0,0.0,0.0,11.0,4.0
2585,2585.jpg,1.0,0.0,0.0,16.0,1.0
2586,2586.jpg,1.0,1.0,1.0,1.0,0.0
2587,2587.jpg,1.0,1.0,1.0,5.0,4.0
2588,2588.jpg,0.0,0.0,0.0,15.0,3.0
2589,2589.jpg,1.0,0.0,0.0,2.0,4.0
2590,2590.jpg,1.0,0.0,0.0,17.0,1.0
2591,2591.jpg,1.0,0.0,0.0,2.0,3.0
2592,2592.jpg,1.0,0.0,0.0,19.0,0.0
2593,2593.jpg,1.0,0.0,0.0,10.0,3.0
2594,2594.jpg,1.0,1.0,1.0,3.0,4.0
2595,2595.jpg,0.0,0.0,0.0,20.0,4.0
2596,2596.jpg,1.0,1.0,1.0,8.0,2.0
2597,2597.jpg,0.0,0.0,0.0,6.0,1.0
2599,2599.jpg,0.0,1.0,0.0,5.0,3.0
2600,2600.jpg,1.0,1.0,1.0,4.0,0.0
2601,2601.jpg,1.0,1.0,1.0,2.0,0.0
2602,2602.jpg,0.0,0.0,0.0,5.0,4.0
2603,2603.jpg,0.0,0.0,0.0,21.0,4.0
2604,2604.jpg,1.0,0.0,0.0,13.0,0.0
2605,2605.jpg,0.0,1.0,0.0,3.0,2.0
2606,2606.jpg,0.0,1.0,0.0,1.0,0.0
2607,2607.jpg,0.0,0.0,0.0,6.0,2.0
2608,2608.jpg,0.0,0.0,0.0,12.0,4.0
2609,2609.jpg,0.0,0.0,0.0,16.0,1.0
2610,2610.jpg,0.0,0.0,0.0,11.0,3.0
2611,2611.jpg,0.0,0.0,0.0,7.0,3.0
2612,2612.jpg,0.0,0.0,0.0,17.0,1.0
2613,2613.jpg,0.0,1.0,0.0,8.0,2.0
2614,2614.jpg,0.0,0.0,0.0,21.0,3.0
2615,2615.jpg,0.0,0.0,0.0,4.0,3.0
2616,2616.jpg,1.0,0.0,0.0,13.0,0.0
2617,2617.jpg,1.0,0.0,0.0,3.0,1.0
2618,2618.jpg,1.0,1.0,1.0,2.0,3.0
2619,2619.jpg,1.0,1.0,1.0,2.0,1.0
2620,2620.jpg,1.0,1.0,1.0,8.0,1.0
2621,2621.jpg,1.0,0.0,0.0,6.0,4.0
2622,2622.jpg,0.0,0.0,0.0,7.0,2.0
2623,2623.jpg,0.0,0.0,0.0,8.0,2.0
2624,2624.jpg,1.0,1.0,1.0,4.0,2.0
2625,2625.jpg,0.0,1.0,0.0,11.0,4.0
2627,2627.jpg,1.0,0.0,0.0,3.0,1.0
2628,2628.jpg,1.0,1.0,1.0,1.0,0.0
2629,2629.jpg,1.0,1.0,1.0,6.0,2.0
2630,2630.jpg,0.0,0.0,0.0,12.0,2.0
2631,2631.jpg,1.0,1.0,1.0,1.0,4.0
2632,2632.jpg,1.0,1.0,1.0,1.0,4.0
2633,2633.jpg,1.0,0.0,0.0,14.0,3.0
2634,2634.jpg,1.0,0.0,0.0,7.0,2.0
2635,2635.jpg,0.0,0.0,0.0,5.0,3.0
2636,2636.jpg,1.0,0.0,0.0,13.0,2.0
2637,2637.jpg,1.0,0.0,0.0,7.0,2.0
2638,2638.jpg,1.0,0.0,0.0,9.0,3.0
2639,2639.jpg,1.0,0.0,0.0,8.0,1.0
2640,2640.jpg,1.0,1.0,1.0,3.0,3.0
2641,2641.jpg,0.0,1.0,0.0,1.0,3.0
2642,2642.jpg,0.0,0.0,0.0,10.0,3.0
2643,2643.jpg,1.0,1.0,1.0,21.0,0.0
2644,2644.jpg,1.0,0.0,0.0,6.0,0.0
2645,2645.jpg,1.0,1.0,1.0,2.0,1.0
2646,2646.jpg,0.0,0.0,0.0,12.0,2.0
2647,2647.jpg,0.0,0.0,0.0,11.0,1.0
2648,2648.jpg,0.0,0.0,0.0,10.0,4.0
2649,2649.jpg,1.0,1.0,1.0,2.0,3.0
2651,2651.jpg,1.0,0.0,0.0,8.0,1.0
2652,2652.jpg,1.0,0.0,0.0,5.0,0.0
2653,2653.jpg,1.0,1.0,1.0,7.0,4.0
2654,2654.jpg,0.0,1.0,0.0,9.0,4.0
2655,2655.jpg,1.0,0.0,0.0,2.0,4.0
2656,2656.jpg,0.0,0.0,0.0,18.0,0.0
2657,2657.jpg,1.0,1.0,1.0,2.0,1.0
2658,2658.jpg,1.0,1.0,1.0,19.0,3.0
2659,2659.jpg,1.0,1.0,1.0,9.0,2.0
2660,2660.jpg,1.0,1.0,1.0,11.0,4.0
2661,2661.jpg,1.0,1.0,1.0,8.0,4.0
2662,2662.jpg,0.0,0.0,0.0,7.0,1.0
2663,2663.jpg,1.0,0.0,0.0,5.0,3.0
2664,2664.jpg,1.0,1.0,1.0,8.0,2.0
2665,2665.jpg,0.0,0.0,0.0,27.0,4.0
2666,2666.jpg,1.0,1.0,1.0,10.0,4.0
2668,2668.jpg,1.0,0.0,0.0,11.0,0.0
2669,2669.jpg,1.0,1.0,1.0,14.0,0.0
2670,2670.jpg,0.0,0.0,0.0,18.0,3.0
2671,2671.jpg,1.0,1.0,1.0,1.0,0.0
2672,2672.jpg,1.0,1.0,1.0,1.0,1.0
2673,2673.jpg,1.0,1.0,1.0,5.0,2.0
2674,2674.jpg,0.0,0.0,0.0,9.0,0.0
2675,2675.jpg,1.0,1.0,1.0,1.0,2.0
2676,2676.jpg,0.0,1.0,0.0,14.0,0.0
2677,2677.jpg,1.0,1.0,1.0,4.0,0.0
2678,2678.jpg,0.0,0.0,0.0,5.0,4.0
2679,2679.jpg,0.0,1.0,0.0,5.0,0.0
2680,2680.jpg,0.0,0.0,0.0,8.0,2.0
2681,2681.jpg,0.0,0.0,0.0,2.0,2.0
2682,2682.jpg,1.0,0.0,0.0,9.0,3.0
2683,2683.jpg,1.0,1.0,1.0,4.0,1.0
2685,2685.jpg,1.0,1.0,1.0,12.0,2.0
2686,2686.jpg,1.0,1.0,1.0,9.0,0.0
2687,2687.jpg,1.0,1.0,1.0,2.0,0.0
2688,2688.jpg,1.0,0.0,0.0,5.0,1.0
2689,2689.jpg,1.0,1.0,1.0,15.0,4.0
2690,2690.jpg,0.0,0.0,0.0,8.0,2.0
2691,2691.jpg,0.0,0.0,0.0,13.0,2.0
2692,2692.jpg,0.0,0.0,0.0,2.0,3.0
2693,2693.jpg,0.0,0.0,0.0,17.0,1.0
2694,2694.jpg,1.0,1.0,1.0,10.0,1.0
2695,2695.jpg,0.0,0.0,0.0,34.0,2.0
2696,2696.jpg,1.0,0.0,0.0,12.0,0.0
2697,2697.jpg,1.0,1.0,1.0,5.0,2.0
2698,2698.jpg,1.0,1.0,1.0,1.0,1.0
2699,2699.jpg,1.0,0.0,0.0,2.0,2.0
2700,2700.jpg,1.0,0.0,0.0,4.0,1.0
2701,2701.jpg,1.0,0.0,0.0,6.0,1.0
2703,2703.jpg,0.0,0.0,0.0,7.0,2.0
2704,2704.jpg,0.0,1.0,0.0,3.0,3.0
2705,2705.jpg,0.0,1.0,0.0,2.0,2.0
2706,2706.jpg,1.0,1.0,1.0,7.0,0.0
2708,2708.jpg,1.0,1.0,1.0,2.0,3.0
2709,2709.jpg,1.0,1.0,1.0,9.0,3.0
2710,2710.jpg,0.0,0.0,0.0,5.0,3.0
2711,2711.jpg,0.0,0.0,0.0,3.0,3.0
2712,2712.jpg,1.0,1.0,1.0,35.0,0.0
2713,2713.jpg,1.0,1.0,1.0,8.0,4.0
2714,2714.jpg,0.0,0.0,0.0,24.0,4.0
2716,2716.jpg,1.0,1.0,1.0,3.0,3.0
2717,2717.jpg,0.0,0.0,0.0,10.0,3.0
2718,2718.jpg,1.0,1.0,1.0,1.0,1.0
2719,2719.jpg,1.0,1.0,1.0,6.0,3.0
2720,2720.jpg,0.0,0.0,0.0,17.0,0.0
2721,2721.jpg,1.0,0.0,0.0,11.0,2.0
2722,2722.jpg,1.0,0.0,0.0,12.0,0.0
2723,2723.jpg,1.0,0.0,0.0,14.0,4.0
2724,2724.jpg,0.0,0.0,0.0,20.0,4.0
2725,2725.jpg,1.0,0.0,0.0,11.0,0.0
2726,2726.jpg,1.0,1.0,1.0,18.0,2.0
2727,2727.jpg,1.0,0.0,0.0,13.0,3.0
2728,2728.jpg,0.0,0.0,0.0,3.0,1.0
2729,2729.jpg,1.0,1.0,1.0,2.0,3.0
2730,2730.jpg,1.0,0.0,0.0,3.0,0.0
2731,2731.jpg,1.0,0.0,0.0,2.0,4.0
2732,2732.jpg,0.0,0.0,0.0,19.0,0.0
2733,2733.jpg,1.0,0.0,0.0,8.0,2.0
2734,2734.jpg,1.0,1.0,1.0,3.0,1.0
2735,2735.jpg,1.0,0.0,0.0,7.0,4.0
2736,2736.jpg,1.0,0.0,0.0,4.0,1.0
2737,2737.jpg,0.0,0.0,0.0,9.0,3.0
2739,2739.jpg,1.0,0.0,0.0,11.0,2.0
2740,2740.jpg,0.0,1.0,0.0,14.0,4.0
2741,2741.jpg,1.0,0.0,0.0,10.0,2.0
2742,2742.jpg,0.0,1.0,0.0,2.0,1.0
2743,2743.jpg,1.0,0.0,0.0,23.0,3.0
2744,2744.jpg,1.0,0.0,0.0,5.0,1.0
2745,2745.jpg,0.0,0.0,0.0,10.0,0.0
2746,2746.jpg,1.0,0.0,0.0,18.0,4.0
2747,2747.jpg,1.0,0.0,0.0,7.0,2.0
2748,2748.jpg,0.0,0.0,0.0,9.0,3.0
2749,2749.jpg,1.0,1.0,1.0,11.0,1.0
2750,2750.jpg,1.0,1.0,1.0,11.0,3.0
2751,2751.jpg,0.0,0.0,0.0,8.0,0.0
2752,2752.jpg,0.0,0.0,0.0,10.0,2.0
2753,2753.jpg,1.0,1.0,1.0,2.0,0.0
2754,2754.jpg,0.0,0.0,0.0,8.0,4.0
2755,2755.jpg,1.0,0.0,0.0,10.0,2.0
2756,2756.jpg,1.0,1.0,1.0,5.0,0.0
2757,2757.jpg,0.0,0.0,0.0,4.0,4.0
2758,2758.jpg,1.0,1.0,1.0,12.0,3.0
2760,2760.jpg,1.0,0.0,0.0,11.0,0.0
2761,2761.jpg,1.0,1.0,1.0,1.0,2.0
2762,2762.jpg,1.0,1.0,1.0,1.0,4.0
2763,2763.jpg,0.0,0.0,0.0,20.0,4.0
2764,2764.jpg,1.0,0.0,0.0,19.0,0.0
2765,2765.jpg,0.0,1.0,0.0,6.0,4.0
2766,2766.jpg,1.0,1.0,1.0,6.0,4.0
2767,2767.jpg,0.0,1.0,0.0,3.0,0.0
2768,2768.jpg,1.0,0.0,0.0,6.0,0.0
2769,2769.jpg,0.0,1.0,0.0,8.0,0.0
2770,2770.jpg,0.0,0.0,0.0,14.0,4.0
2771,2771.jpg,1.0,1.0,1.0,4.0,3.0
2772,2772.jpg,1.0,1.0,1.0,6.0,1.0
2773,2773.jpg,0.0,1.0,0.0,1.0,2.0
2774,2774.jpg,0.0,0.0,0.0,17.0,3.0
2775,2775.jpg,1.0,0.0,0.0,7.0,0.0
2776,2776.jpg,1.0,1.0,1.0,7.0,1.0
2777,2777.jpg,1.0,1.0,1.0,7.0,0.0
2778,2778.jpg,0.0,0.0,0.0,11.0,2.0
2779,2779.jpg,1.0,1.0,1.0,8.0,4.0
2782,2782.jpg,1.0,1.0,1.0,9.0,1.0
2783,2783.jpg,0.0,0.0,0.0,2.0,4.0
2784,2784.jpg,0.0,1.0,0.0,5.0,0.0
2785,2785.jpg,1.0,0.0,0.0,16.0,3.0
2786,2786.jpg,0.0,0.0,0.0,7.0,3.0
2787,2787.jpg,1.0,1.0,1.0,4.0,4.0
2788,2788.jpg,1.0,1.0,1.0,8.0,1.0
2789,2789.jpg,1.0,0.0,0.0,13.0,3.0
2790,2790.jpg,0.0,0.0,0.0,13.0,2.0
2791,2791.jpg,1.0,1.0,1.0,2.0,1.0
2792,2792.jpg,1.0,0.0,0.0,7.0,4.0
2793,2793.jpg,0.0,0.0,0.0,13.0,2.0
2794,2794.jpg,0.0,0.0,0.0,16.0,4.0
2795,2795.jpg,0.0,0.0,0.0,13.0,1.0
2796,2796.jpg,0.0,0.0,0.0,2.0,4.0
2797,2797.jpg,0.0,1.0,0.0,13.0,3.0
2798,2798.jpg,0.0,0.0,0.0,3.0,4.0
2799,2799.jpg,1.0,0.0,0.0,24.0,4.0
2800,2800.jpg,1.0,0.0,0.0,8.0,0.0
2801,2801.jpg,1.0,1.0,1.0,6.0,3.0
2802,2802.jpg,0.0,0.0,0.0,28.0,3.0
2803,2803.jpg,0.0,0.0,0.0,9.0,2.0
2804,2804.jpg,0.0,0.0,0.0,23.0,0.0
2805,2805.jpg,0.0,1.0,0.0,3.0,2.0
2806,2806.jpg,1.0,1.0,1.0,1.0,3.0
2807,2807.jpg,0.0,0.0,0.0,7.0,0.0
2808,2808.jpg,1.0,1.0,1.0,21.0,4.0
2810,2810.jpg,1.0,1.0,1.0,3.0,0.0
2811,2811.jpg,1.0,0.0,0.0,4.0,2.0
2812,2812.jpg,0.0,1.0,0.0,3.0,1.0
2813,2813.jpg,1.0,0.0,0.0,8.0,0.0
2814,2814.jpg,1.0,1.0,1.0,2.0,3.0
2815,2815.jpg,0.0,0.0,0.0,24.0,3.0
2816,2816.jpg,1.0,1.0,1.0,11.0,2.0
2817,2817.jpg,1.0,0.0,0.0,10.0,4.0
2818,2818.jpg,1.0,1.0,1.0,2.0,0.0
2819,2819.jpg,0.0,0.0,0.0,21.0,2.0
2820,2820.jpg,1.0,1.0,1.0,1.0,0.0
2821,2821.jpg,1.0,1.0,1.0,5.0,0.0
2822,2822.jpg,0.0,0.0,0.0,23.0,1.0
2823,2823.jpg,0.0,0.0,0.0,16.0,1.0
2824,2824.jpg,0.0,0.0,0.0,25.0,2.0
2825,2825.jpg,1.0,1.0,1.0,9.0,3.0
2826,2826.jpg,0.0,1.0,0.0,1.0,3.0
2827,2827.jpg,0.0,1.0,0.0,8.0,2.0
2829,2829.jpg,0.0,0.0,0.0,19.0,4.0
2830,2830.jpg,0.0,0.0,0.0,4.0,3.0
2831,2831.jpg,0.0,0.0,0.0,13.0,3.0
2833,2833.jpg,0.0,0.0,0.0,18.0,3.0
2834,2834.jpg,1.0,0.0,0.0,6.0,3.0
2835,2835.jpg,1.0,1.0,1.0,20.0,4.0
2836,2836.jpg,0.0,1.0,0.0,10.0,2.0
2837,2837.jpg,0.0,0.0,0.0,24.0,0.0
2838,2838.jpg,1.0,0.0,0.0,17.0,2.0
2839,2839.jpg,1.0,0.0,0.0,3.0,4.0
2840,2840.jpg,0.0,0.0,0.0,23.0,2.0
2842,2842.jpg,1.0,0.0,0.0,2.0,3.0
2843,2843.jpg,0.0,0.0,0.0,2.0,1.0
2844,2844.jpg,1.0,1.0,1.0,1.0,2.0
2846,2846.jpg,0.0,0.0,0.0,14.0,4.0
2847,2847.jpg,0.0,0.0,0.0,17.0,1.0
2848,2848.jpg,1.0,0.0,0.0,8.0,4.0
2849,2849.jpg,1.0,0.0,0.0,5.0,0.0
2850,2850.jpg,1.0,0.0,0.0,8.0,1.0
2851,2851.jpg,0.0,0.0,0.0,9.0,0.0
2852,2852.jpg,0.0,1.0,0.0,6.0,4.0
2853,2853.jpg,1.0,0.0,0.0,14.0,2.0
2854,2854.jpg,1.0,0.0,0.0,10.0,1.0
2855,2855.jpg,1.0,1.0,1.0,6.0,3.0
2856,2856.jpg,0.0,1.0,0.0,4.0,0.0
2857,2857.jpg,1.0,1.0,1.0,8.0,0.0
2858,2858.jpg,1.0,1.0,1.0,15.0,1.0
2859,2859.jpg,0.0,1.0,0.0,1.0,1.0
2860,2860.jpg,1.0,1.0,1.0,3.0,1.0
2861,2861.jpg,0.0,0.0,0.0,5.0,3.0
2862,2862.jpg,1.0,1.0,1.0,12.0,2.0
2863,2863.jpg,0.0,0.0,0.0,5.0,3.0
2864,2864.jpg,0.0,0.0,0.0,17.0,0.0
2865,2865.jpg,1.0,1.0,1.0,1.0,3.0
2866,2866.jpg,0.0,0.0,0.0,17.0,4.0
2867,2867.jpg,1.0,1.0,1.0,1.0,2.0
2868,2868.jpg,0.0,0.0,0.0,2.0,4.0
2869,2869.jpg,1.0,0.0,0.0,2.0,2.0
2870,2870.jpg,1.0,1.0,1.0,13.0,4.0
2871,2871.jpg,0.0,1.0,0.0,4.0,2.0
2872,2872.jpg,0.0,0.0,0.0,3.0,2.0
2873,2873.jpg,1.0,0.0,0.0,13.0,2.0
2874,2874.jpg,1.0,1.0,1.0,11.0,4.0
2875,2875.jpg,1.0,1.0,1.0,6.0,1.0
2876,2876.jpg,1.0,0.0,0.0,5.0,1.0
2877,2877.jpg,0.0,0.0,0.0,3.0,1.0
2878,2878.jpg,1.0,0.0,0.0,28.0,3.0
2879,2879.jpg,1.0,0.0,0.0,4.0,1.0
2880,2880.jpg,1.0,0.0,0.0,8.0,2.0
2881,2881.jpg,0.0,0.0,0.0,8.0,4.0
2882,2882.jpg,1.0,1.0,1.0,11.0,3.0
2884,2884.jpg,1.0,1.0,1.0,3.0,3.0
2885,2885.jpg,0.0,0.0,0.0,12.0,1.0
2886,2886.jpg,1.0,0.0,0.0,7.0,2.0
2887,2887.jpg,0.0,0.0,0.0,12.0,1.0
2888,2888.jpg,0.0,0.0,0.0,10.0,2.0
2889,2889.jpg,1.0,0.0,0.0,9.0,4.0
2890,2890.jpg,1.0,0.0,0.0,10.0,4.0
2891,2891.jpg,1.0,0.0,0.0,14.0,1.0
2892,2892.jpg,0.0,0.0,0.0,16.0,0.0
2893,2893.jpg,1.0,0.0,0.0,11.0,0.0
2895,2895.jpg,1.0,0.0,0.0,12.0,2.0
2896,2896.jpg,0.0,0.0,0.0,2.0,3.0
2897,2897.jpg,1.0,1.0,1.0,1.0,1.0
2898,2898.jpg,1.0,1.0,1.0,6.0,1.0
2899,2899.jpg,1.0,1.0,1.0,3.0,0.0
2900,2900.jpg,1.0,1.0,1.0,6.0,2.0
2901,2901.jpg,1.0,0.0,0.0,11.0,2.0
2902,2902.jpg,1.0,0.0,0.0,5.0,2.0
2903,2903.jpg,1.0,0.0,0.0,17.0,3.0
2904,2904.jpg,1.0,0.0,0.0,10.0,1.0
2905,2905.jpg,1.0,1.0,1.0,1.0,1.0
2907,2907.jpg,1.0,1.0,1.0,8.0,1.0
2908,2908.jpg,1.0,1.0,1.0,2.0,4.0
2909,2909.jpg,1.0,1.0,1.0,6.0,0.0
2910,2910.jpg,1.0,1.0,1.0,4.0,0.0
2911,2911.jpg,1.0,1.0,1.0,3.0,3.0
2912,2912.jpg,0.0,0.0,0.0,13.0,1.0
2913,2913.jpg,1.0,0.0,0.0,9.0,1.0
2914,2914.jpg,1.0,1.0,1.0,4.0,4.0
2915,2915.jpg,1.0,1.0,1.0,2.0,0.0
2916,2916.jpg,1.0,0.0,0.0,14.0,4.0
2917,2917.jpg,1.0,0.0,0.0,8.0,0.0
2918,2918.jpg,1.0,0.0,0.0,7.0,3.0
2919,2919.jpg,1.0,1.0,1.0,7.0,2.0
2920,2920.jpg,0.0,0.0,0.0,10.0,3.0
2921,2921.jpg,0.0,1.0,0.0,4.0,3.0
2922,2922.jpg,0.0,0.0,0.0,15.0,4.0
2923,2923.jpg,1.0,0.0,0.0,5.0,3.0
2924,2924.jpg,1.0,1.0,1.0,5.0,1.0
2925,2925.jpg,0.0,0.0,0.0,13.0,4.0
2926,2926.jpg,1.0,0.0,0.0,3.0,2.0
2927,2927.jpg,1.0,1.0,1.0,8.0,3.0
2928,2928.jpg,1.0,1.0,1.0,11.0,2.0
2929,2929.jpg,0.0,0.0,0.0,10.0,4.0
2930,2930.jpg,1.0,1.0,1.0,2.0,4.0
2931,2931.jpg,0.0,0.0,0.0,20.0,4.0
2932,2932.jpg,1.0,1.0,1.0,5.0,4.0
2933,2933.jpg,1.0,1.0,1.0,3.0,1.0
2935,2935.jpg,1.0,1.0,1.0,12.0,3.0
2936,2936.jpg,1.0,1.0,1.0,3.0,4.0
2937,2937.jpg,0.0,1.0,0.0,4.0,2.0
2938,2938.jpg,1.0,1.0,1.0,2.0,1.0
2939,2939.jpg,1.0,0.0,0.0,21.0,1.0
2940,2940.jpg,1.0,1.0,1.0,2.0,3.0
2941,2941.jpg,1.0,0.0,0.0,16.0,0.0
2942,2942.jpg,0.0,1.0,0.0,13.0,4.0
2943,2943.jpg,1.0,1.0,1.0,1.0,1.0
2944,2944.jpg,1.0,0.0,0.0,4.0,0.0
2945,2945.jpg,0.0,0.0,0.0,5.0,4.0
2946,2946.jpg,1.0,1.0,1.0,6.0,1.0
2947,2947.jpg,1.0,1.0,1.0,10.0,4.0
2949,2949.jpg,1.0,1.0,1.0,1.0,3.0
2950,2950.jpg,1.0,0.0,0.0,20.0,4.0
2951,2951.jpg,1.0,1.0,1.0,4.0,2.0
2952,2952.jpg,1.0,1.0,1.0,2.0,4.0
2954,2954.jpg,0.0,0.0,0.0,20.0,2.0
2955,2955.jpg,0.0,0.0,0.0,2.0,3.0
2956,2956.jpg,0.0,1.0,0.0,3.0,3.0
2957,2957.jpg,0.0,0.0,0.0,9.0,0.0
2958,2958.jpg,1.0,1.0,1.0,1.0,0.0
2959,2959.jpg,1.0,1.0,1.0,12.0,1.0
2960,2960.jpg,0.0,0.0,0.0,11.0,4.0
2961,2961.jpg,1.0,1.0,1.0,2.0,3.0
2962,2962.jpg,0.0,0.0,0.0,15.0,2.0
2963,2963.jpg,1.0,1.0,1.0,1.0,4.0
2965,2965.jpg,1.0,0.0,0.0,7.0,2.0
2966,2966.jpg,1.0,0.0,0.0,11.0,1.0
2967,2967.jpg,1.0,0.0,0.0,3.0,1.0
2968,2968.jpg,1.0,1.0,1.0,3.0,0.0
2969,2969.jpg,1.0,1.0,1.0,15.0,4.0
2970,2970.jpg,0.0,1.0,0.0,2.0,2.0
2971,2971.jpg,0.0,0.0,0.0,13.0,1.0
2972,2972.jpg,1.0,0.0,0.0,10.0,3.0
2973,2973.jpg,0.0,0.0,0.0,18.0,3.0
2974,2974.jpg,0.0,0.0,0.0,19.0,2.0
2975,2975.jpg,0.0,0.0,0.0,7.0,1.0
2976,2976.jpg,1.0,1.0,1.0,11.0,4.0
2977,2977.jpg,1.0,1.0,1.0,2.0,3.0
2978,2978.jpg,1.0,0.0,0.0,6.0,2.0
2979,2979.jpg,1.0,1.0,1.0,9.0,1.0
2980,2980.jpg,1.0,1.0,1.0,9.0,1.0
2981,2981.jpg,1.0,1.0,1.0,30.0,2.0
2982,2982.jpg,0.0,1.0,0.0,9.0,0.0
2983,2983.jpg,0.0,1.0,0.0,7.0,1.0
2984,2984.jpg,0.0,0.0,0.0,7.0,4.0
2985,2985.jpg,0.0,1.0,0.0,6.0,1.0
2986,2986.jpg,0.0,0.0,0.0,17.0,3.0
2987,2987.jpg,1.0,0.0,0.0,3.0,0.0
2988,2988.jpg,0.0,0.0,0.0,14.0,3.0
2989,2989.jpg,0.0,0.0,0.0,14.0,0.0
2990,2990.jpg,1.0,0.0,0.0,5.0,2.0
2991,2991.jpg,0.0,0.0,0.0,22.0,1.0
2992,2992.jpg,0.0,1.0,0.0,13.0,1.0
2993,2993.jpg,1.0,1.0,1.0,8.0,3.0
2994,2994.jpg,1.0,0.0,0.0,5.0,1.0
